GID,short_description
gid://shopify/Product/15449192431940,"[""Crea istantaneamente un’atmosfera primaverile elegante e romantica, con il minimo sforzo"", ""Fioritura uniforme e altezza regolare per un risultato curato e professionale"", ""Tappeto fitto di fiori senza spazi vuoti né disordine visivo – effetto perfettamente bilanciato"", ""Colori armoniosi che trasmettono calma ed energia"", ""Fiori doppi, simili a peonie, per un tocco lussuoso nel giardino"", ""Grandi fiori resistenti, che restano eretti anche con vento o pioggia"", ""Fioritura simultanea in primavera per un effetto stagionale potente"", ""Settimane di colore, energia e atmosfera nello spazio esterno"", ""Adatto a tutti i tipi di giardino: da ampie bordure a balconi e vasi"", ""Mix selezionato con cura per massimo impatto e armonia visiva"", ""Bulbi XXL per piante forti e abbondante fioritura – non serve esperienza"", ""Ideale per chi ama il colore, l’eleganza e il fascino naturale della primavera""]"
gid://shopify/Product/15449192497476,"[""Aiuole colorate ed equilibrate dall’aspetto professionale"", ""Dona immediatamente un’atmosfera vivace e primaverile a giardini e terrazze"", ""Bordure piene con una palette armoniosa di rosso, giallo, rosa e bianco"", ""Impatto visivo forte che trasmette al contempo calma ed energia"", ""Forme floreali ariose e giocose che aggiungono movimento e profondità"", ""Fioritura prolungata: settimane di sorprese e bellezza costante"", ""Profumo floreale delicato che arricchisce le giornate di inizio primavera"", ""Attira api, farfalle e altri impollinatori, favorendo la biodiversità"", ""Anche i piccoli spazi diventano allestimenti floreali completi"", ""Ogni bulbo garantisce fioriture forti, abbondanti e di grande effetto"", ""Aspetto raffinato e lussuoso, anche senza esperienza di giardinaggio"", ""Un giardino che sembra disegnato da un paesaggista – anno dopo anno""]"
gid://shopify/Product/15449192563012,"[""Crea un raffinato gradiente di tonalità blu con effetto rilassante"", ""Combina colori intensi e bianchi per una fioritura elegante e armoniosa"", ""Rilascia una fragranza dolce e fresca che risveglia i sensi all’inizio della primavera"", ""Fiori robusti su steli forti—resistenti a vento e pioggia"", ""Ideale per vasi, fioriere, bordure e balconi"", ""Si abbina perfettamente ad altri fiori primaverili come tulipani e narcisi"", ""Ottimi anche come fiori recisi—aggiungono colore e profumo in casa"", ""Bulbi grandi (16/17 cm) per una crescita vigorosa e fioriture abbondanti"", ""Alta percentuale di germinazione e bassa manutenzione per risultati eccellenti"", ""Aspetto lussuoso con il minimo sforzo—perfetti per ogni stile di giardino e livello di esperienza""]"
gid://shopify/Product/15449192595780,"[""Aiuole colorate ed equilibrate dall’aspetto professionale"", ""Dona immediatamente un’atmosfera vivace e primaverile a giardini e terrazze"", ""Bordure piene con una palette armoniosa di rosso, giallo, rosa e bianco"", ""Impatto visivo forte che trasmette al contempo calma ed energia"", ""Forme floreali ariose e giocose che aggiungono movimento e profondità"", ""Fioritura prolungata: settimane di sorprese e bellezza costante"", ""Profumo floreale delicato che arricchisce le giornate di inizio primavera"", ""Attira api, farfalle e altri impollinatori, favorendo la biodiversità"", ""Anche i piccoli spazi diventano allestimenti floreali completi"", ""Ogni bulbo garantisce fioriture forti, abbondanti e di grande effetto"", ""Aspetto raffinato e lussuoso, anche senza esperienza di giardinaggio"", ""Un giardino che sembra disegnato da un paesaggista – anno dopo anno""]"
gid://shopify/Product/15449193054532,"[""Fertilizzante per tetti verdi a rilascio controllato per una crescita del sedum uniforme e di lunga durata"", ""Copertura rapida del sedum che previene zone spoglie e riduce la manutenzione"", ""Formula ricca di potassio che aumenta la resistenza a siccità, calore e forti piogge"", ""Basso dilavamento dei nutrienti e alta assorbibilità per una concimazione efficiente ed ecologica"", ""Favorisce una forte formazione radicale e un’attiva vita del suolo, anche in substrati sottili con drenaggio elevato"", ""Promuove la biodiversità – attira api e farfalle, sopprimendo al contempo le erbacce"", ""Migliora la ritenzione idrica e l’isolamento termico, favorendo un clima interno stabile"", ""Copertura vegetale uniforme che protegge e prolunga la durata della membrana del tetto"", ""Equilibrio NPK di origine organica appositamente studiato per tetti verdi a base di sedum, per risultati affidabili"", ""Adatto per tetti estensivi e intensivi, inclusi tappeti di sedum, graminacee ornamentali, erbe aromatiche e arbusti"", ""Facile da applicare, sia per professionisti che per utenti privati, per una distribuzione omogenea e risultati costanti""]"
gid://shopify/Product/15449193218372,"[""Aiuole colorate ed equilibrate dall’aspetto professionale"", ""Dona immediatamente un’atmosfera vivace e primaverile a giardini e terrazze"", ""Bordure piene con una palette armoniosa di rosso, giallo, rosa e bianco"", ""Impatto visivo forte che trasmette al contempo calma ed energia"", ""Forme floreali ariose e giocose che aggiungono movimento e profondità"", ""Fioritura prolungata: settimane di sorprese e bellezza costante"", ""Profumo floreale delicato che arricchisce le giornate di inizio primavera"", ""Attira api, farfalle e altri impollinatori, favorendo la biodiversità"", ""Anche i piccoli spazi diventano allestimenti floreali completi"", ""Ogni bulbo garantisce fioriture forti, abbondanti e di grande effetto"", ""Aspetto raffinato e lussuoso, anche senza esperienza di giardinaggio"", ""Un giardino che sembra disegnato da un paesaggista – anno dopo anno""]"
gid://shopify/Product/15449193349444,"[""Fertilizzante per tetti verdi a rilascio controllato per una crescita del sedum uniforme e di lunga durata"", ""Copertura rapida del sedum che previene zone spoglie e riduce la manutenzione"", ""Formula ricca di potassio che aumenta la resistenza a siccità, calore e forti piogge"", ""Basso dilavamento dei nutrienti e alta assorbibilità per una concimazione efficiente ed ecologica"", ""Favorisce una forte formazione radicale e un’attiva vita del suolo, anche in substrati sottili con drenaggio elevato"", ""Promuove la biodiversità – attira api e farfalle, sopprimendo al contempo le erbacce"", ""Migliora la ritenzione idrica e l’isolamento termico, favorendo un clima interno stabile"", ""Copertura vegetale uniforme che protegge e prolunga la durata della membrana del tetto"", ""Equilibrio NPK di origine organica appositamente studiato per tetti verdi a base di sedum, per risultati affidabili"", ""Adatto per tetti estensivi e intensivi, inclusi tappeti di sedum, graminacee ornamentali, erbe aromatiche e arbusti"", ""Facile da applicare, sia per professionisti che per utenti privati, per una distribuzione omogenea e risultati costanti""]"
gid://shopify/Product/15449193480516,"[""Fertilizzante per tetti verdi a rilascio controllato per una crescita del sedum uniforme e di lunga durata"", ""Copertura rapida del sedum che previene zone spoglie e riduce la manutenzione"", ""Formula ricca di potassio che aumenta la resistenza a siccità, calore e forti piogge"", ""Basso dilavamento dei nutrienti e alta assorbibilità per una concimazione efficiente ed ecologica"", ""Favorisce una forte formazione radicale e un’attiva vita del suolo, anche in substrati sottili con drenaggio elevato"", ""Promuove la biodiversità – attira api e farfalle, sopprimendo al contempo le erbacce"", ""Migliora la ritenzione idrica e l’isolamento termico, favorendo un clima interno stabile"", ""Copertura vegetale uniforme che protegge e prolunga la durata della membrana del tetto"", ""Equilibrio NPK di origine organica appositamente studiato per tetti verdi a base di sedum, per risultati affidabili"", ""Adatto per tetti estensivi e intensivi, inclusi tappeti di sedum, graminacee ornamentali, erbe aromatiche e arbusti"", ""Facile da applicare, sia per professionisti che per utenti privati, per una distribuzione omogenea e risultati costanti""]"
gid://shopify/Product/15449194561860,"[""Crea istantaneamente un’atmosfera primaverile elegante e romantica, con il minimo sforzo"", ""Fioritura uniforme e altezza regolare per un risultato curato e professionale"", ""Tappeto fitto di fiori senza spazi vuoti né disordine visivo – effetto perfettamente bilanciato"", ""Colori armoniosi che trasmettono calma ed energia"", ""Fiori doppi, simili a peonie, per un tocco lussuoso nel giardino"", ""Grandi fiori resistenti, che restano eretti anche con vento o pioggia"", ""Fioritura simultanea in primavera per un effetto stagionale potente"", ""Settimane di colore, energia e atmosfera nello spazio esterno"", ""Adatto a tutti i tipi di giardino: da ampie bordure a balconi e vasi"", ""Mix selezionato con cura per massimo impatto e armonia visiva"", ""Bulbi XXL per piante forti e abbondante fioritura – non serve esperienza"", ""Ideale per chi ama il colore, l’eleganza e il fascino naturale della primavera""]"
gid://shopify/Product/15449195839812,"[""Mix di colori intensi in tonalità di blu e viola"", ""Include giacinti profumati e fiori amici degli impollinatori"", ""Perfetto per bordure, aiuole, vasi e naturalizzazioni"", ""175 bulbi XXL di alta qualità coltivati in Olanda"", ""Utilizzati nei famosi giardini Keukenhof"", ""Ideali per creare un effetto professionale e stratificato"", ""Steli forti e fiori più pieni"", ""Favoriscono api e farfalle"", ""Adatti a giardinieri principianti ed esperti"", ""Manutenzione minima dopo la piantagione"", ""Lunga stagione di fioritura dalla primavera precoce a quella tardiva"", ""Migliora l’estetica e il valore del giardino"", ""Scelta ecologica e sostenibile di bulbi da fiore""]"
gid://shopify/Product/15449195905348,"[""Sconto del 50% su 350 bulbi da fiore premium"", ""Crea un giardino primaverile colorato e sorprendente"", ""Include bulbi olandesi XXL di qualità superiore"", ""Utilizzati dai rinomati giardini Keukenhof"", ""Mix garantito di tonalità vivaci di blu, rosa, bianco, viola e altro"", ""Fioritura prolungata dalla primavera precoce a quella tardiva"", ""Adatti per bordure, vasi, aiuole e prati"", ""Attirano api e farfalle, favorendo gli impollinatori"", ""Fiori profumati e con texture ricca per un’esperienza sensoriale completa"", ""Facili da piantare, senza bisogno di esperienza"", ""Manutenzione minima, massimo impatto visivo"", ""Alta percentuale di successo con bulbi grandi e sani"", ""Regalo ideale per gli amanti del giardino in ogni stagione""]"
gid://shopify/Product/15449196069188,"[""Supporta una produzione continua di fiori luminosi e vivaci"", ""Stimola un forte sviluppo radicale per una struttura della pianta compatta"", ""Rafforza il colore naturale delle foglie per un aspetto più profondo e fresco"", ""Favorisce una fioritura costante e affidabile durante tutto l’anno"", ""Massimizza la formazione dei boccioli grazie a nutrienti organici equilibrati"", ""Aumenta la vitalità complessiva e la crescita quotidiana della pianta"", ""Migliora la resistenza allo stress e alle condizioni interne meno ideali"", ""Ottimizza la struttura del substrato e arricchisce la vita del suolo"", ""Garantisce un assorbimento delicato e uniforme dei nutrienti, ideale per piante da interno sensibili"", ""Fornisce miglioramenti evidenti nel ritmo di crescita e nella frequenza di fioritura"", ""Formulazione completamente solubile per una distribuzione dei nutrienti pulita e uniforme"", ""Composizione inodore e priva di vinaccia per un uso sicuro in ambienti interni"", ""Ingredienti vegetali e organici supportano salute e stabilità a lungo termine""]"
gid://shopify/Product/15449197052228,"[""Supporta una produzione continua di fiori luminosi e vivaci"", ""Stimola uno sviluppo radicale forte per una struttura della pianta compatta"", ""Rafforza il colore naturale delle foglie per un aspetto più profondo e fresco"", ""Favorisce una fioritura costante e affidabile durante tutto l’anno"", ""Massimizza la formazione dei boccioli grazie a nutrienti organici equilibrati"", ""Aumenta la vitalità complessiva e la crescita quotidiana della pianta"", ""Migliora la resistenza allo stress e alle condizioni interne meno ideali"", ""Ottimizza la struttura del substrato e arricchisce la vita del suolo"", ""Garantisce un assorbimento delicato e uniforme dei nutrienti, ideale per piante da interno sensibili"", ""Offre miglioramenti evidenti nel ritmo di crescita e nella frequenza di fioritura"", ""Formulazione completamente solubile per una distribuzione dei nutrienti pulita e uniforme"", ""Composizione inodore e priva di vinaccia per un uso sicuro in ambienti interni"", ""Ingredienti vegetali e organici supportano salute e stabilità a lungo termine""]"
gid://shopify/Product/15449198264644,"[""Supporta una produzione continua di fiori luminosi e vivaci"", ""Stimola uno sviluppo radicale forte per una struttura della pianta compatta"", ""Rafforza il colore naturale delle foglie per un aspetto più profondo e fresco"", ""Favorisce una fioritura costante e affidabile durante tutto l’anno"", ""Massimizza la formazione dei boccioli grazie a nutrienti organici equilibrati"", ""Aumenta la vitalità complessiva e la crescita quotidiana della pianta"", ""Migliora la resistenza allo stress e alle condizioni interne meno ideali"", ""Ottimizza la struttura del substrato e arricchisce la vita del suolo"", ""Garantisce un assorbimento delicato e uniforme dei nutrienti, ideale per piante da interno sensibili"", ""Fornisce chiari miglioramenti nel ritmo di crescita e nella frequenza di fioritura"", ""Formulazione completamente solubile per una distribuzione dei nutrienti pulita e uniforme"", ""Composizione inodore e priva di vinaccia per un uso sicuro in ambienti interni"", ""Ingredienti vegetali e organici supportano salute e stabilità a lungo termine""]"
gid://shopify/Product/15449198330180,"[""Supporta una produzione continua di fiori luminosi e vivaci"", ""Stimola uno sviluppo radicale forte per una struttura della pianta compatta"", ""Rafforza il colore naturale delle foglie per un aspetto più profondo e fresco"", ""Favorisce una fioritura costante e affidabile durante tutto l’anno"", ""Massimizza la formazione dei boccioli grazie a nutrienti organici equilibrati"", ""Aumenta la vitalità complessiva e la crescita quotidiana della pianta"", ""Migliora la resistenza allo stress e alle condizioni interne meno ideali"", ""Ottimizza la struttura del substrato e arricchisce la vita del suolo"", ""Garantisce un assorbimento delicato e uniforme dei nutrienti, ideale per piante da interno sensibili"", ""Fornisce chiari miglioramenti nel ritmo di crescita e nella frequenza di fioritura"", ""Formulazione completamente solubile per una distribuzione dei nutrienti pulita e uniforme"", ""Composizione inodore e priva di vinaccia per un uso sicuro in ambienti interni"", ""Ingredienti vegetali e organici supportano salute e stabilità a lungo termine""]"
gid://shopify/Product/15449200394564,"[""Supporta una produzione continua di fiori luminosi e vivaci"", ""Stimola uno sviluppo radicale forte per una struttura della pianta compatta"", ""Rafforza il colore naturale delle foglie per un aspetto più profondo e fresco"", ""Favorisce una fioritura costante e affidabile durante tutto l’anno"", ""Massimizza la formazione dei boccioli grazie a nutrienti organici equilibrati"", ""Aumenta la vitalità complessiva e la crescita quotidiana della pianta"", ""Migliora la resistenza allo stress e alle condizioni interne meno ideali"", ""Ottimizza la struttura del substrato e arricchisce la vita del suolo"", ""Garantisce un assorbimento delicato e uniforme dei nutrienti, ideale per piante da interno sensibili"", ""Offre miglioramenti evidenti nel ritmo di crescita e nella frequenza di fioritura"", ""Formulazione completamente solubile per una distribuzione dei nutrienti pulita e uniforme"", ""Composizione inodore e priva di vinaccia per un uso sicuro in ambienti interni"", ""Ingredienti vegetali e organici supportano salute e stabilità a lungo termine""]"
gid://shopify/Product/15449200427332,"[""Migliora la fioritura estiva con ombrelle grandi, forti e vivaci"", ""Supporta una formazione costante dei boccioli per una fioritura uniforme e affidabile"", ""Rinforza gli steli fiorali eretti per un effetto architettonico scenografico"", ""Stimola un vigoroso sviluppo radicale per cespi stabili e duraturi"", ""Aumenta la resistenza allo stress durante caldo, siccità e luce solare intensa"", ""Migliora la resilienza durante i cicli di crescita attiva e fioritura"", ""Garantisce un assorbimento regolare dei nutrienti grazie agli ingredienti vegetali delicati"", ""Arricchisce la vita del suolo e l’attività del substrato con materia organica naturale"", ""Formula senza vinacce per un’applicazione pulita, pura e senza residui"", ""Supporta una regolazione efficiente dell’acqua durante le stagioni calde"", ""Adatto a tutti i tipi di Agapanthus, comprese le varietà sempreverdi e decidue"", ""Rinforza la struttura della pianta per un fogliame più pieno e una maggiore densità"", ""Promuove un aspetto ornamentale rigoglioso e sano grazie a una nutrizione bilanciata"", ""Garantisce vitalità a lungo termine e prestazioni stagionali affidabili""]"
gid://shopify/Product/15449200460100,"[""Supporta una produzione continua di fiori luminosi e vivaci"", ""Stimola uno sviluppo radicale forte per una struttura della pianta compatta"", ""Rafforza il colore naturale delle foglie per un aspetto più profondo e fresco"", ""Favorisce una fioritura costante e affidabile durante tutto l’anno"", ""Massimizza la formazione dei boccioli grazie a nutrienti organici equilibrati"", ""Aumenta la vitalità complessiva e la crescita quotidiana della pianta"", ""Migliora la resistenza allo stress e alle condizioni interne meno ideali"", ""Ottimizza la struttura del substrato e arricchisce la vita del suolo"", ""Garantisce un assorbimento delicato e uniforme dei nutrienti, ideale per piante da interno sensibili"", ""Offre miglioramenti evidenti nel ritmo di crescita e nella frequenza di fioritura"", ""Formulazione completamente solubile per una distribuzione dei nutrienti pulita e uniforme"", ""Composizione inodore e priva di vinaccia per un uso sicuro in ambienti interni"", ""Ingredienti vegetali e organici supportano salute e stabilità a lungo termine""]"
gid://shopify/Product/15449200558404,"[""Migliora la fioritura estiva con ombrelle grandi, forti e vivaci"", ""Supporta una formazione costante dei boccioli per una fioritura uniforme e affidabile"", ""Rinforza gli steli fiorali eretti per un effetto architettonico scenografico"", ""Stimola un vigoroso sviluppo radicale per cespi stabili e duraturi"", ""Aumenta la resistenza allo stress durante caldo, siccità e luce solare intensa"", ""Migliora la resilienza durante i cicli di crescita attiva e fioritura"", ""Garantisce un assorbimento regolare dei nutrienti grazie agli ingredienti vegetali delicati"", ""Arricchisce la vita del suolo e l’attività del substrato con materia organica naturale"", ""Formula senza vinacce per un’applicazione pulita, pura e senza residui"", ""Supporta una regolazione efficiente dell’acqua durante le stagioni calde"", ""Adatto a tutti i tipi di Agapanthus, comprese le varietà sempreverdi e decidue"", ""Rinforza la struttura della pianta per un fogliame più pieno e una maggiore densità"", ""Promuove un aspetto ornamentale rigoglioso e sano grazie a una nutrizione bilanciata"", ""Garantisce vitalità a lungo termine e prestazioni stagionali affidabili""]"
gid://shopify/Product/15449200951620,"[""Migliora la fioritura estiva con ombrelle grandi, forti e vivaci"", ""Supporta una formazione costante dei boccioli per una fioritura uniforme e affidabile"", ""Rinforza gli steli fiorali eretti per un effetto architettonico scenografico"", ""Stimola un vigoroso sviluppo radicale per cespi stabili e duraturi"", ""Aumenta la resistenza allo stress durante caldo, siccità e luce solare intensa"", ""Migliora la resilienza durante i cicli di crescita attiva e fioritura"", ""Garantisce un assorbimento regolare dei nutrienti grazie agli ingredienti vegetali delicati"", ""Arricchisce la vita del suolo e l’attività del substrato con materia organica naturale"", ""Formula senza vinacce per un’applicazione pulita, pura e senza residui"", ""Supporta una regolazione efficiente dell’acqua durante le stagioni calde"", ""Adatto a tutti i tipi di Agapanthus, comprese le varietà sempreverdi e decidue"", ""Rinforza la struttura della pianta per un fogliame più pieno e una maggiore densità"", ""Promuove un aspetto ornamentale rigoglioso e sano grazie a una nutrizione bilanciata"", ""Garantisce vitalità a lungo termine e prestazioni stagionali affidabili""]"
gid://shopify/Product/15449200984388,"[""Migliora la fioritura estiva con ombrelle grandi, forti e vivaci"", ""Supporta una formazione costante dei boccioli per una fioritura uniforme e affidabile"", ""Rinforza gli steli fiorali eretti per un effetto architettonico scenografico"", ""Stimola un vigoroso sviluppo radicale per cespi stabili e duraturi"", ""Aumenta la resistenza allo stress durante caldo, siccità e luce solare intensa"", ""Migliora la resilienza durante i cicli di crescita attiva e fioritura"", ""Garantisce un assorbimento regolare dei nutrienti grazie agli ingredienti vegetali delicati"", ""Arricchisce la vita del suolo e l’attività del substrato con materia organica naturale"", ""Formula senza vinacce per un’applicazione pulita, pura e senza residui"", ""Supporta una regolazione efficiente dell’acqua durante le stagioni calde"", ""Adatto a tutti i tipi di Agapanthus, comprese le varietà sempreverdi e decidue"", ""Rinforza la struttura della pianta per un fogliame più pieno e una maggiore densità"", ""Promuove un aspetto ornamentale rigoglioso e sano grazie a una nutrizione bilanciata"", ""Garantisce vitalità a lungo termine e prestazioni stagionali affidabili""]"
gid://shopify/Product/15449201213764,"[""Migliora la fioritura estiva con ombrelle grandi, forti e vivaci"", ""Supporta una formazione costante dei boccioli per una fioritura uniforme e affidabile"", ""Rinforza gli steli fiorali eretti per un effetto architettonico scenografico"", ""Stimola un vigoroso sviluppo radicale per cespi stabili e duraturi"", ""Aumenta la resistenza allo stress durante caldo, siccità e luce solare intensa"", ""Migliora la resilienza durante i cicli di crescita attiva e fioritura"", ""Garantisce un assorbimento regolare dei nutrienti grazie agli ingredienti vegetali delicati"", ""Arricchisce la vita del suolo e l’attività del substrato con materia organica naturale"", ""Formula senza vinacce per un’applicazione pulita, pura e senza residui"", ""Supporta una regolazione efficiente dell’acqua durante le stagioni calde"", ""Adatto a tutti i tipi di Agapanthus, comprese le varietà sempreverdi e decidue"", ""Rinforza la struttura della pianta per un fogliame più pieno e una maggiore densità"", ""Promuove un aspetto ornamentale rigoglioso e sano grazie a una nutrizione bilanciata"", ""Garantisce vitalità a lungo termine e prestazioni stagionali affidabili""]"
gid://shopify/Product/15449201246532,"[""Supporta lo sviluppo di foglie e steli forti ed eretti per una struttura tropicale decisa"", ""Aumenta la dimensione del fogliame e favorisce una forma fogliare impressionante"", ""Rafforza la resilienza della pianta durante condizioni di crescita calde e umide"", ""Migliora la tolleranza a luce ridotta, secchezza temporanea e fluttuazioni di temperatura"", ""Aumenta la vitalità complessiva per un aspetto ornamentale rigoglioso e sano"", ""Stimola una crescita radicale vigorosa per una stabilità duratura della pianta"", ""Favorisce una consistenza fogliare compatta e una maggiore durata delle foglie"", ""Fornisce una nutrizione organica bilanciata ideale per piante tropicali da fogliame"", ""Migliora la regolazione dell’acqua e l’efficienza di idratazione durante la crescita attiva"", ""Garantisce un assorbimento costante dei nutrienti grazie a ingredienti vegetali delicati"", ""Migliora la salute del substrato e stimola l’attività microbica con materia organica"", ""La composizione priva di vinacce assicura un’applicazione pulita e pura in ambienti interni"", ""Supporta un ritmo di crescita costante durante tutto l’anno"", ""Rafforza il recupero dopo il rinvaso o i rallentamenti stagionali""]"
gid://shopify/Product/15449201410372,"[""Migliora la fioritura estiva con ombrelle grandi, forti e vivaci"", ""Supporta una formazione costante dei boccioli per una fioritura uniforme e affidabile"", ""Rinforza gli steli fiorali eretti per un effetto architettonico scenografico"", ""Stimola un vigoroso sviluppo radicale per cespi stabili e duraturi"", ""Aumenta la resistenza allo stress durante caldo, siccità e luce solare intensa"", ""Migliora la resilienza durante i cicli di crescita attiva e fioritura"", ""Garantisce un assorbimento regolare dei nutrienti grazie agli ingredienti vegetali delicati"", ""Arricchisce la vita del suolo e l’attività del substrato con materia organica naturale"", ""Formula senza vinacce per un’applicazione pulita, pura e senza residui"", ""Supporta una regolazione efficiente dell’acqua durante le stagioni calde"", ""Adatto a tutti i tipi di Agapanthus, comprese le varietà sempreverdi e decidue"", ""Rinforza la struttura della pianta per un fogliame più pieno e una maggiore densità"", ""Promuove un aspetto ornamentale rigoglioso e sano grazie a una nutrizione bilanciata"", ""Garantisce vitalità a lungo termine e prestazioni stagionali affidabili""]"
gid://shopify/Product/15449201443140,"[""Supporta lo sviluppo di foglie e steli forti ed eretti per una struttura tropicale decisa"", ""Aumenta la dimensione del fogliame e favorisce una forma fogliare impressionante"", ""Rafforza la resilienza della pianta durante condizioni di crescita calde e umide"", ""Migliora la tolleranza a luce ridotta, secchezza temporanea e fluttuazioni di temperatura"", ""Aumenta la vitalità complessiva per un aspetto ornamentale rigoglioso e sano"", ""Stimola una crescita radicale vigorosa per una stabilità duratura della pianta"", ""Favorisce una consistenza fogliare compatta e una maggiore durata delle foglie"", ""Fornisce una nutrizione organica bilanciata ideale per piante tropicali da fogliame"", ""Migliora la regolazione dell’acqua e l’efficienza di idratazione durante la crescita attiva"", ""Garantisce un assorbimento costante dei nutrienti grazie a ingredienti vegetali delicati"", ""Migliora la salute del substrato e stimola l’attività microbica con materia organica"", ""La composizione priva di vinacce assicura un’applicazione pulita e pura in ambienti interni"", ""Supporta un ritmo di crescita costante durante tutto l’anno"", ""Rafforza il recupero dopo il rinvaso o i rallentamenti stagionali""]"
gid://shopify/Product/15449201738052,"[""Supporta lo sviluppo di foglie e steli forti ed eretti per una struttura tropicale decisa"", ""Aumenta la dimensione del fogliame e favorisce una forma fogliare impressionante"", ""Rafforza la resilienza della pianta durante condizioni di crescita calde e umide"", ""Migliora la tolleranza a luce ridotta, secchezza temporanea e fluttuazioni di temperatura"", ""Aumenta la vitalità complessiva per un aspetto ornamentale rigoglioso e sano"", ""Stimola una crescita radicale vigorosa per una stabilità duratura della pianta"", ""Favorisce una consistenza fogliare compatta e una maggiore durata delle foglie"", ""Fornisce una nutrizione organica bilanciata ideale per piante tropicali da fogliame"", ""Migliora la regolazione dell’acqua e l’efficienza di idratazione durante la crescita attiva"", ""Garantisce un assorbimento costante dei nutrienti grazie a ingredienti vegetali delicati"", ""Migliora la salute del substrato e stimola l’attività microbica con materia organica"", ""La composizione priva di vinacce assicura un’applicazione pulita e pura in ambienti interni"", ""Supporta un ritmo di crescita costante durante tutto l’anno"", ""Rafforza il recupero dopo il rinvaso o i rallentamenti stagionali""]"
gid://shopify/Product/15449201869124,"[""Supporta lo sviluppo di foglie e steli forti ed eretti per una struttura tropicale decisa"", ""Aumenta la dimensione del fogliame e favorisce una forma fogliare impressionante"", ""Rafforza la resilienza della pianta durante condizioni di crescita calde e umide"", ""Migliora la tolleranza a luce ridotta, secchezza temporanea e fluttuazioni di temperatura"", ""Aumenta la vitalità complessiva per un aspetto ornamentale rigoglioso e sano"", ""Stimola una crescita radicale vigorosa per una stabilità duratura della pianta"", ""Favorisce una consistenza fogliare compatta e una maggiore durata delle foglie"", ""Fornisce una nutrizione organica bilanciata ideale per piante tropicali da fogliame"", ""Migliora la regolazione dell’acqua e l’efficienza di idratazione durante la crescita attiva"", ""Garantisce un assorbimento costante dei nutrienti grazie a ingredienti vegetali delicati"", ""Migliora la salute del substrato e stimola l’attività microbica con materia organica"", ""La composizione priva di vinacce assicura un’applicazione pulita e pura in ambienti interni"", ""Supporta un ritmo di crescita costante durante tutto l’anno"", ""Rafforza il recupero dopo il rinvaso o i rallentamenti stagionali""]"
gid://shopify/Product/15449202327876,"[""Supporta lo sviluppo di foglie e steli forti ed eretti per una struttura tropicale decisa"", ""Aumenta la dimensione del fogliame e favorisce una forma fogliare impressionante"", ""Rafforza la resilienza della pianta durante condizioni di crescita calde e umide"", ""Migliora la tolleranza a luce ridotta, secchezza temporanea e fluttuazioni di temperatura"", ""Aumenta la vitalità complessiva per un aspetto ornamentale rigoglioso e sano"", ""Stimola una crescita radicale vigorosa per una stabilità duratura della pianta"", ""Favorisce una consistenza fogliare compatta e una maggiore durata delle foglie"", ""Fornisce una nutrizione organica bilanciata ideale per piante tropicali da fogliame"", ""Migliora la regolazione dell’acqua e l’efficienza di idratazione durante la crescita attiva"", ""Garantisce un assorbimento costante dei nutrienti grazie a ingredienti vegetali delicati"", ""Migliora la salute del substrato e stimola l’attività microbica con materia organica"", ""La composizione priva di vinacce assicura un’applicazione pulita e pura in ambienti interni"", ""Supporta un ritmo di crescita costante durante tutto l’anno"", ""Rafforza il recupero dopo il rinvaso o i rallentamenti stagionali""]"
gid://shopify/Product/15449202360644,"[""Supporta lo sviluppo di foglie e steli forti ed eretti per una struttura tropicale decisa"", ""Aumenta la dimensione del fogliame e favorisce una forma fogliare impressionante"", ""Rafforza la resilienza della pianta durante condizioni di crescita calde e umide"", ""Migliora la tolleranza a luce ridotta, secchezza temporanea e fluttuazioni di temperatura"", ""Aumenta la vitalità complessiva per un aspetto ornamentale rigoglioso e sano"", ""Stimola una crescita radicale vigorosa per una stabilità duratura della pianta"", ""Favorisce una consistenza fogliare compatta e una maggiore durata delle foglie"", ""Fornisce una nutrizione organica bilanciata ideale per piante tropicali da fogliame"", ""Migliora la regolazione dell’acqua e l’efficienza di idratazione durante la crescita attiva"", ""Garantisce un assorbimento costante dei nutrienti grazie a ingredienti vegetali delicati"", ""Migliora la salute del substrato e stimola l’attività microbica con materia organica"", ""La composizione priva di vinacce assicura un’applicazione pulita e pura in ambienti interni"", ""Supporta un ritmo di crescita costante durante tutto l’anno"", ""Rafforza il recupero dopo il rinvaso o i rallentamenti stagionali""]"
