GID,short_description
gid://shopify/Product/15449215304004,"[""Favorise une production vigoureuse de turions d’asperges avec une croissance forte et homogène"", ""Améliore l’épaisseur, la rectitude et la qualité globale de la récolte"", ""Renforce les couronnes vivaces pour une productivité durable des planches"", ""Améliore la résistance lors de l’émergence printanière et de la période de coupe active"", ""Renforce la tolérance au stress face à la chaleur, aux variations de température et à la sécheresse"", ""Favorise une régulation hydrique efficace pour un développement sain des turions et du feuillage"", ""Stimule une croissance racinaire profonde et fibreuse, essentielle à la performance pluriannuelle"", ""Convient aux asperges vertes, blanches et violettes"", ""Apporte une nutrition organique équilibrée, idéale pour les cultures potagères vivaces"", ""Assure une absorption douce des nutriments grâce à des ingrédients organiques d’origine végétale"", ""Améliore la structure du sol et l’activité microbienne grâce à la matière organique naturelle"", ""Engrais liquide sans vinasse garantissant une application propre et sans résidus"", ""Soutient une croissance vigoureuse du feuillage nécessaire au rendement de turions de l’année suivante"", ""Contribue à une vitalité durable et à une productivité fiable au fil des saisons""]"
gid://shopify/Product/15449299059012,"[""Apporte mouvement, chants d’oiseaux et vie aux jardins et espaces extérieurs"", ""Soutient des oiseaux de jardin actifs et en bonne santé toute l’année"", ""Les boules de graisse aux insectes fournissent une énergie quotidienne naturelle"", ""Encourage les visites régulières d’espèces d’oiseaux paisibles et adaptées aux jardins"", ""Aide à créer un environnement calme et respectueux de la nature"", ""Les vers de farine et les graines de tournesol attirent des oiseaux très appréciés"", ""Support gratuit pouvant contenir jusqu’à 3 boules de graisse"", ""Convient à une alimentation tout au long de l’année et à une présence régulière des oiseaux"", ""Soutient la biodiversité du jardin avec des espèces d’oiseaux amicales"", ""Facile à utiliser et idéal pour une routine d’alimentation régulière"", ""Améliore l’aspect naturel et l’atmosphère du jardin"", ""Attire des oiseaux colorés tels que la mésange bleue, le rouge-gorge et la mésange noire""]"
gid://shopify/Product/15449310560580,"[""Pommes de terre de semence certifiées, sélectionnées pour une croissance saine et des résultats fiables"", ""Pommes de terre Nicola à peau jaune lisse et chair jaune crème ferme"", ""Pommes de terre de semence pour la plantation, adaptées aux jardins et potagers"", ""Rendements stables avec des tubercules uniformes"", ""Bonne résistance dans des conditions de culture normales"", ""Excellente tenue à la cuisson, idéale pour les salades et la cuisson à l’eau"", ""Pommes de terre à planter avec une croissance équilibrée et une levée homogène"", ""Bon potentiel de conservation dans des conditions appropriées"", ""Pommes de terre de semence à chair jaune appréciées pour leur aspect et leur goût"", ""Variété polyvalente pour un usage quotidien en cuisine"", ""Adaptée à différents types de sols"", ""Plants fiables pour une qualité de récolte constante""]"
gid://shopify/Product/15449310724420,"[""Pommes de terre de semence certifiées, sélectionnées pour une croissance saine et des résultats fiables"", ""Pommes de terre Nicola à peau jaune lisse et chair jaune crème ferme"", ""Pommes de terre de semence pour la plantation, adaptées aux jardins et potagers"", ""Rendements stables avec des tubercules uniformes"", ""Bonne résistance dans des conditions de culture normales"", ""Excellente tenue à la cuisson, idéale pour les salades et la cuisson à l’eau"", ""Pommes de terre à planter avec une croissance équilibrée et une levée homogène"", ""Bon potentiel de conservation dans des conditions appropriées"", ""Pommes de terre de semence à chair jaune appréciées pour leur aspect et leur goût"", ""Variété polyvalente pour un usage quotidien en cuisine"", ""Adaptée à différents types de sols"", ""Plants fiables pour une qualité de récolte constante""]"
gid://shopify/Product/15449310789956,"[""Pommes de terre de semence certifiées, sélectionnées pour une croissance saine et des résultats fiables"", ""Pommes de terre Nicola à peau jaune lisse et chair jaune crème ferme"", ""Pommes de terre de semence pour la plantation, adaptées aux jardins et potagers"", ""Rendements stables avec des tubercules uniformes"", ""Bonne résistance dans des conditions de culture normales"", ""Excellente tenue à la cuisson, idéale pour les salades et la cuisson à l’eau"", ""Pommes de terre à planter avec une croissance équilibrée et une levée homogène"", ""Bon potentiel de conservation dans des conditions appropriées"", ""Pommes de terre de semence à chair jaune appréciées pour leur aspect et leur goût"", ""Variété polyvalente pour un usage quotidien en cuisine"", ""Adaptée à différents types de sols"", ""Plants fiables pour une qualité de récolte constante""]"
gid://shopify/Product/15449311150404,"[""Pommes de terre de semence certifiées, sélectionnées pour une croissance saine et des résultats fiables"", ""Pommes de terre Nicola à peau jaune lisse et chair jaune crème ferme"", ""Pommes de terre de semence pour la plantation, adaptées aux jardins et potagers"", ""Rendements stables avec des tubercules uniformes"", ""Bonne résistance dans des conditions de culture normales"", ""Excellente tenue à la cuisson, idéale pour les salades et la cuisson à l’eau"", ""Pommes de terre à planter avec une croissance équilibrée et une levée homogène"", ""Bon potentiel de conservation dans des conditions appropriées"", ""Pommes de terre de semence à chair jaune appréciées pour leur aspect et leur goût"", ""Variété polyvalente pour un usage quotidien en cuisine"", ""Adaptée à différents types de sols"", ""Plants fiables pour une qualité de récolte constante""]"
gid://shopify/Product/15449312428356,"[""Pommes de terre de semence certifiées, sélectionnées pour une croissance saine et des résultats fiables"", ""Pommes de terre Nicola à peau jaune lisse et chair jaune crème ferme"", ""Pommes de terre de semence pour la plantation, adaptées aux jardins et potagers"", ""Rendements stables avec des tubercules uniformes"", ""Bonne résistance dans des conditions de culture normales"", ""Excellente tenue à la cuisson, idéale pour les salades et la cuisson à l’eau"", ""Pommes de terre à planter avec une croissance équilibrée et une levée homogène"", ""Bon potentiel de conservation dans des conditions appropriées"", ""Pommes de terre de semence à chair jaune appréciées pour leur aspect et leur goût"", ""Variété polyvalente pour un usage quotidien en cuisine"", ""Adaptée à différents types de sols"", ""Plants fiables pour une qualité de récolte constante""]"
gid://shopify/Product/15449312526660,"[""Pommes de terre de semence certifiées, adaptées à une culture fiable"", ""Variété Oscar à chair jaune et tubercules ronds"", ""Pommes de terre de semence pour la plantation avec une levée forte et homogène"", ""Très forte résistance au Phytophthora, adaptée à une culture de type biologique"", ""Rendements bons et stables dans diverses conditions"", ""Type culinaire assez ferme à légèrement farineux (A / AB)"", ""Adaptée à la cuisson à l’eau, aux salades et aux frites"", ""S’adapte à presque tous les types de sols"", ""Pommes de terre de semence à chair jaune, appréciées pour leur goût et leur aspect"", ""Qualité de conservation pratique après la récolte"", ""Plants fiables pour jardins et potagers""]"
gid://shopify/Product/15449313050948,"[""Pommes de terre de semence certifiées, sélectionnées pour une croissance saine et des résultats fiables"", ""Pommes de terre Nicola à peau jaune lisse et chair jaune crème ferme"", ""Pommes de terre de semence pour la plantation, adaptées aux jardins et potagers"", ""Rendements stables avec des tubercules uniformes"", ""Bonne résistance dans des conditions de culture normales"", ""Excellente tenue à la cuisson, idéale pour les salades et la cuisson à l’eau"", ""Pommes de terre à planter avec une croissance équilibrée et une levée homogène"", ""Bon potentiel de conservation dans des conditions appropriées"", ""Pommes de terre de semence à chair jaune appréciées pour leur aspect et leur goût"", ""Variété polyvalente pour un usage quotidien en cuisine"", ""Adaptée à différents types de sols"", ""Plants fiables pour une qualité de récolte constante""]"
gid://shopify/Product/15449313575236,"[""Pommes de terre de semence certifiées, adaptées à une culture fiable"", ""Variété Oscar à chair jaune et tubercules ronds"", ""Pommes de terre de semence pour la plantation avec une levée forte et homogène"", ""Très forte résistance au Phytophthora, adaptée à une culture de type biologique"", ""Rendements bons et stables dans diverses conditions"", ""Type culinaire assez ferme à légèrement farineux (A / AB)"", ""Adaptée à la cuisson à l’eau, aux salades et aux frites"", ""S’adapte à presque tous les types de sols"", ""Pommes de terre de semence à chair jaune, appréciées pour leur goût et leur aspect"", ""Qualité de conservation pratique après la récolte"", ""Plants fiables pour jardins et potagers""]"
gid://shopify/Product/15466870407492,"[""Pommes de terre de semence certifiées, adaptées à une culture fiable"", ""Variété Oscar à chair jaune et tubercules ronds"", ""Pommes de terre de semence pour la plantation avec une levée forte et homogène"", ""Très forte résistance au Phytophthora, adaptée à une culture de type biologique"", ""Rendements bons et stables dans diverses conditions"", ""Type culinaire assez ferme à légèrement farineux (A / AB)"", ""Adaptée à la cuisson à l’eau, aux salades et aux frites"", ""S’adapte à presque tous les types de sols"", ""Pommes de terre de semence à chair jaune, appréciées pour leur goût et leur aspect"", ""Qualité de conservation pratique après la récolte"", ""Plants fiables pour jardins et potagers""]"
gid://shopify/Product/15466870440260,"[""Pommes de terre de semence certifiées, adaptées à une culture fiable"", ""Variété Oscar à chair jaune et tubercules ronds"", ""Pommes de terre de semence pour la plantation avec une levée forte et homogène"", ""Très forte résistance au Phytophthora, adaptée à une culture de type biologique"", ""Rendements bons et stables dans diverses conditions"", ""Type culinaire assez ferme à légèrement farineux (A / AB)"", ""Adaptée à la cuisson à l’eau, aux salades et aux frites"", ""S’adapte à presque tous les types de sols"", ""Pommes de terre de semence à chair jaune, appréciées pour leur goût et leur aspect"", ""Qualité de conservation pratique après la récolte"", ""Plants fiables pour jardins et potagers""]"
gid://shopify/Product/15466870473028,"[""Pommes de terre de semence certifiées, adaptées à une culture fiable"", ""Variété Oscar à chair jaune et tubercules ronds"", ""Pommes de terre de semence pour la plantation avec une levée forte et homogène"", ""Très forte résistance au Phytophthora, adaptée à une culture de type biologique"", ""Rendements bons et stables dans diverses conditions"", ""Type culinaire assez ferme à légèrement farineux (A / AB)"", ""Adaptée à la cuisson à l’eau, aux salades et aux frites"", ""S’adapte à presque tous les types de sols"", ""Pommes de terre de semence à chair jaune, appréciées pour leur goût et leur aspect"", ""Qualité de conservation pratique après la récolte"", ""Plants fiables pour jardins et potagers""]"
gid://shopify/Product/15466870505796,"[""Pommes de terre de semence certifiées, adaptées à une culture fiable"", ""Variété Oscar à chair jaune et tubercules ronds"", ""Pommes de terre de semence pour la plantation avec une levée forte et homogène"", ""Très forte résistance au Phytophthora, adaptée à une culture de type biologique"", ""Rendements bons et stables dans diverses conditions"", ""Type culinaire assez ferme à légèrement farineux (A / AB)"", ""Adaptée à la cuisson à l’eau, aux salades et aux frites"", ""S’adapte à presque tous les types de sols"", ""Pommes de terre de semence à chair jaune, appréciées pour leur goût et leur aspect"", ""Qualité de conservation pratique après la récolte"", ""Plants fiables pour jardins et potagers""]"
gid://shopify/Product/15466871324996,"[""Pommes de terre de semence certifiées, sélectionnées pour une plantation fiable"", ""Variété Nola à peau jaune lisse et chair ferme"", ""Pommes de terre de semence pour la plantation, adaptées aux jardins et potagers"", ""Tubercules uniformes avec un développement régulier"", ""Rendements stables dans des conditions de culture standards"", ""Excellente tenue à la cuisson, idéale pour la cuisson à l’eau et les salades"", ""Adaptées à différents types de sols"", ""Pommes de terre à planter avec une croissance équilibrée des plants"", ""Bon potentiel de conservation après la récolte"", ""Pommes de terre de semence à chair jaune appréciées pour leur aspect et leur constance"", ""Plants fiables pour des résultats de récolte réguliers"", ""Adaptées aux méthodes de culture naturelles et à faible intervention""]"
gid://shopify/Product/15466871357764,"[""Pommes de terre de semence certifiées, sélectionnées pour une plantation fiable"", ""Variété Nola à peau jaune lisse et chair ferme"", ""Pommes de terre de semence pour la plantation, adaptées aux jardins et potagers"", ""Tubercules uniformes avec un développement régulier"", ""Rendements stables dans des conditions de culture standards"", ""Excellente tenue à la cuisson, idéale pour la cuisson à l’eau et les salades"", ""Adaptées à différents types de sols"", ""Pommes de terre à planter avec une croissance équilibrée des plants"", ""Bon potentiel de conservation après la récolte"", ""Pommes de terre de semence à chair jaune appréciées pour leur aspect et leur constance"", ""Plants fiables pour des résultats de récolte réguliers"", ""Adaptées aux méthodes de culture naturelles et à faible intervention""]"
gid://shopify/Product/15466871423300,"[""Pommes de terre de semence certifiées, sélectionnées pour une plantation fiable"", ""Variété Nola à peau jaune lisse et chair ferme"", ""Pommes de terre de semence pour la plantation, adaptées aux jardins et potagers"", ""Tubercules uniformes avec un développement régulier"", ""Rendements stables dans des conditions de culture standards"", ""Excellente tenue à la cuisson, idéale pour la cuisson à l’eau et les salades"", ""Adaptées à différents types de sols"", ""Pommes de terre à planter avec une croissance équilibrée des plants"", ""Bon potentiel de conservation après la récolte"", ""Pommes de terre de semence à chair jaune appréciées pour leur aspect et leur constance"", ""Plants fiables pour des résultats de récolte réguliers"", ""Adaptées aux méthodes de culture naturelles et à faible intervention""]"
gid://shopify/Product/15466871456068,"[""Pommes de terre de semence certifiées, sélectionnées pour une plantation fiable"", ""Variété Nola à peau jaune lisse et chair ferme"", ""Pommes de terre de semence pour la plantation, adaptées aux jardins et potagers"", ""Tubercules uniformes avec un développement régulier"", ""Rendements stables dans des conditions de culture standards"", ""Excellente tenue à la cuisson, idéale pour la cuisson à l’eau et les salades"", ""Adaptées à différents types de sols"", ""Pommes de terre à planter avec une croissance équilibrée des plants"", ""Bon potentiel de conservation après la récolte"", ""Pommes de terre de semence à chair jaune appréciées pour leur aspect et leur constance"", ""Plants fiables pour des résultats de récolte réguliers"", ""Adaptées aux méthodes de culture naturelles et à faible intervention""]"
gid://shopify/Product/15466872078660,"[""Pommes de terre de semence certifiées, sélectionnées pour une plantation fiable"", ""Variété Nola à peau jaune lisse et chair ferme"", ""Pommes de terre de semence pour la plantation, adaptées aux jardins et potagers"", ""Tubercules uniformes avec un développement régulier"", ""Rendements stables dans des conditions de culture standards"", ""Excellente tenue à la cuisson, idéale pour la cuisson à l’eau et les salades"", ""Adaptées à différents types de sols"", ""Pommes de terre à planter avec une croissance équilibrée des plants"", ""Bon potentiel de conservation après la récolte"", ""Pommes de terre de semence à chair jaune appréciées pour leur aspect et leur constance"", ""Plants fiables pour des résultats de récolte réguliers"", ""Adaptées aux méthodes de culture naturelles et à faible intervention""]"
gid://shopify/Product/15466872176964,"[""Pommes de terre de semence certifiées, sélectionnées pour une plantation fiable"", ""Variété Nola à peau jaune lisse et chair ferme"", ""Pommes de terre de semence pour la plantation, adaptées aux jardins et potagers"", ""Tubercules uniformes avec un développement régulier"", ""Rendements stables dans des conditions de culture standards"", ""Excellente tenue à la cuisson, idéale pour la cuisson à l’eau et les salades"", ""Adaptées à différents types de sols"", ""Pommes de terre à planter avec une croissance équilibrée des plants"", ""Bon potentiel de conservation après la récolte"", ""Pommes de terre de semence à chair jaune appréciées pour leur aspect et leur constance"", ""Plants fiables pour des résultats de récolte réguliers"", ""Adaptées aux méthodes de culture naturelles et à faible intervention""]"
gid://shopify/Product/15466872209732,"[""Pommes de terre de semence biologiques certifiées, adaptées à la culture biologique"", ""Variété Levante à peau jaune lisse et chair jaune ferme"", ""Pommes de terre de semence pour la plantation, sélectionnées pour une levée vigoureuse"", ""Tubercules uniformes avec un développement régulier"", ""Rendements stables en conditions de culture biologique"", ""Excellente tenue à la cuisson, idéale pour les salades et la cuisson à l’eau"", ""Adaptées à différents types de sols"", ""Pommes de terre à planter avec une croissance équilibrée des plants"", ""Bon potentiel de conservation après la récolte"", ""Pommes de terre de semence à chair jaune appréciées pour leur aspect et leur goût"", ""Plants fiables pour les jardins biologiques et les potagers"", ""Culture durable et respectueuse de l’environnement""]"
gid://shopify/Product/15466872275268,"[""Pommes de terre de semence biologiques certifiées, adaptées à la culture biologique"", ""Variété Levante à peau jaune lisse et chair jaune ferme"", ""Pommes de terre de semence pour la plantation, sélectionnées pour une levée vigoureuse"", ""Tubercules uniformes avec un développement régulier"", ""Rendements stables en conditions de culture biologique"", ""Excellente tenue à la cuisson, idéale pour les salades et la cuisson à l’eau"", ""Adaptées à différents types de sols"", ""Pommes de terre à planter avec une croissance équilibrée des plants"", ""Bon potentiel de conservation après la récolte"", ""Pommes de terre de semence à chair jaune appréciées pour leur aspect et leur goût"", ""Plants fiables pour les jardins biologiques et les potagers"", ""Culture durable et respectueuse de l’environnement""]"
gid://shopify/Product/15466872471876,"[""Pommes de terre de semence biologiques certifiées, adaptées à la culture biologique"", ""Variété Levante à peau jaune lisse et chair jaune ferme"", ""Pommes de terre de semence pour la plantation, sélectionnées pour une levée vigoureuse"", ""Tubercules uniformes avec un développement régulier"", ""Rendements stables en conditions de culture biologique"", ""Excellente tenue à la cuisson, idéale pour les salades et la cuisson à l’eau"", ""Adaptées à différents types de sols"", ""Pommes de terre à planter avec une croissance équilibrée des plants"", ""Bon potentiel de conservation après la récolte"", ""Pommes de terre de semence à chair jaune appréciées pour leur aspect et leur goût"", ""Plants fiables pour les jardins biologiques et les potagers"", ""Culture durable et respectueuse de l’environnement""]"
gid://shopify/Product/15466872537412,"[""Pommes de terre de semence biologiques certifiées, adaptées à la culture biologique"", ""Variété Levante à peau jaune lisse et chair jaune ferme"", ""Pommes de terre de semence pour la plantation, sélectionnées pour une levée vigoureuse"", ""Tubercules uniformes avec un développement régulier"", ""Rendements stables en conditions de culture biologique"", ""Excellente tenue à la cuisson, idéale pour les salades et la cuisson à l’eau"", ""Adaptées à différents types de sols"", ""Pommes de terre à planter avec une croissance équilibrée des plants"", ""Bon potentiel de conservation après la récolte"", ""Pommes de terre de semence à chair jaune appréciées pour leur aspect et leur goût"", ""Plants fiables pour les jardins biologiques et les potagers"", ""Culture durable et respectueuse de l’environnement""]"
gid://shopify/Product/15466872668484,"[""Pommes de terre de semence biologiques certifiées, adaptées à la culture biologique"", ""Variété Levante à peau jaune lisse et chair jaune ferme"", ""Pommes de terre de semence pour la plantation, sélectionnées pour une levée vigoureuse"", ""Tubercules uniformes avec un développement régulier"", ""Rendements stables en conditions de culture biologique"", ""Excellente tenue à la cuisson, idéale pour les salades et la cuisson à l’eau"", ""Adaptées à différents types de sols"", ""Pommes de terre à planter avec une croissance équilibrée des plants"", ""Bon potentiel de conservation après la récolte"", ""Pommes de terre de semence à chair jaune appréciées pour leur aspect et leur goût"", ""Plants fiables pour les jardins biologiques et les potagers"", ""Culture durable et respectueuse de l’environnement""]"
gid://shopify/Product/15466873061700,"[""Pommes de terre de semence biologiques certifiées, adaptées à la culture biologique"", ""Variété Levante à peau jaune lisse et chair jaune ferme"", ""Pommes de terre de semence pour la plantation, sélectionnées pour une levée vigoureuse"", ""Tubercules uniformes avec un développement régulier"", ""Rendements stables en conditions de culture biologique"", ""Excellente tenue à la cuisson, idéale pour les salades et la cuisson à l’eau"", ""Adaptées à différents types de sols"", ""Pommes de terre à planter avec une croissance équilibrée des plants"", ""Bon potentiel de conservation après la récolte"", ""Pommes de terre de semence à chair jaune appréciées pour leur aspect et leur goût"", ""Plants fiables pour les jardins biologiques et les potagers"", ""Culture durable et respectueuse de l’environnement""]"
gid://shopify/Product/15466928341316,"[""Pommes de terre de semence certifiées, sélectionnées pour une croissance précoce et fiable"", ""Variété Première à peau jaune lisse et chair jaune clair"", ""Pommes de terre de semence pour la plantation, idéales pour une récolte précoce"", ""Tubercules uniformes à l’aspect attractif"", ""Développement rapide et maturité très précoce"", ""Saveur douce et fraîche, adaptée à la cuisine quotidienne"", ""Adaptées à différents types de sols"", ""Pommes de terre à planter offrant des rendements précoces réguliers"", ""Pommes de terre de semence à chair jaune appréciées pour leur fraîcheur et leur qualité"", ""Plants fiables pour les jardins familiaux et les potagers"", ""Faciles à cultiver avec des résultats prévisibles"", ""Choix idéal pour une récolte de pommes de terre en début de saison""]"
gid://shopify/Product/15466928570692,"[""Pommes de terre de semence certifiées, sélectionnées pour une croissance précoce et fiable"", ""Variété Première à peau jaune lisse et chair jaune clair"", ""Pommes de terre de semence pour la plantation, idéales pour une récolte précoce"", ""Tubercules uniformes à l’aspect attractif"", ""Développement rapide et maturité très précoce"", ""Saveur douce et fraîche, adaptée à la cuisine quotidienne"", ""Adaptées à différents types de sols"", ""Pommes de terre à planter offrant des rendements précoces réguliers"", ""Pommes de terre de semence à chair jaune appréciées pour leur fraîcheur et leur qualité"", ""Plants fiables pour les jardins familiaux et les potagers"", ""Faciles à cultiver avec des résultats prévisibles"", ""Choix idéal pour une récolte de pommes de terre en début de saison""]"
gid://shopify/Product/15466928668996,"[""Pommes de terre de semence certifiées, sélectionnées pour une croissance précoce et fiable"", ""Variété Première à peau jaune lisse et chair jaune clair"", ""Pommes de terre de semence pour la plantation, idéales pour une récolte précoce"", ""Tubercules uniformes à l’aspect attractif"", ""Développement rapide et maturité très précoce"", ""Saveur douce et fraîche, adaptée à la cuisine quotidienne"", ""Adaptées à différents types de sols"", ""Pommes de terre à planter offrant des rendements précoces réguliers"", ""Pommes de terre de semence à chair jaune appréciées pour leur fraîcheur et leur qualité"", ""Plants fiables pour les jardins familiaux et les potagers"", ""Faciles à cultiver avec des résultats prévisibles"", ""Choix idéal pour une récolte de pommes de terre en début de saison""]"
gid://shopify/Product/15466928734532,"[""Pommes de terre de semence certifiées, sélectionnées pour une croissance précoce et fiable"", ""Variété Première à peau jaune lisse et chair jaune clair"", ""Pommes de terre de semence pour la plantation, idéales pour une récolte précoce"", ""Tubercules uniformes à l’aspect attractif"", ""Développement rapide et maturité très précoce"", ""Saveur douce et fraîche, adaptée à la cuisine quotidienne"", ""Adaptées à différents types de sols"", ""Pommes de terre à planter offrant des rendements précoces réguliers"", ""Pommes de terre de semence à chair jaune appréciées pour leur fraîcheur et leur qualité"", ""Plants fiables pour les jardins familiaux et les potagers"", ""Faciles à cultiver avec des résultats prévisibles"", ""Choix idéal pour une récolte de pommes de terre en début de saison""]"
gid://shopify/Product/15466928931140,"[""Pommes de terre de semence certifiées, sélectionnées pour une croissance précoce et fiable"", ""Variété Première à peau jaune lisse et chair jaune clair"", ""Pommes de terre de semence pour la plantation, idéales pour une récolte précoce"", ""Tubercules uniformes à l’aspect attractif"", ""Développement rapide et maturité très précoce"", ""Saveur douce et fraîche, adaptée à la cuisine quotidienne"", ""Adaptées à différents types de sols"", ""Pommes de terre à planter offrant des rendements précoces réguliers"", ""Pommes de terre de semence à chair jaune appréciées pour leur fraîcheur et leur qualité"", ""Plants fiables pour les jardins familiaux et les potagers"", ""Faciles à cultiver avec des résultats prévisibles"", ""Choix idéal pour une récolte de pommes de terre en début de saison""]"
gid://shopify/Product/15466928963908,"[""Pommes de terre de semence certifiées, sélectionnées pour une croissance précoce et fiable"", ""Variété Première à peau jaune lisse et chair jaune clair"", ""Pommes de terre de semence pour la plantation, idéales pour une récolte précoce"", ""Tubercules uniformes à l’aspect attractif"", ""Développement rapide et maturité très précoce"", ""Saveur douce et fraîche, adaptée à la cuisine quotidienne"", ""Adaptées à différents types de sols"", ""Pommes de terre à planter offrant des rendements précoces réguliers"", ""Pommes de terre de semence à chair jaune appréciées pour leur fraîcheur et leur qualité"", ""Plants fiables pour les jardins familiaux et les potagers"", ""Faciles à cultiver avec des résultats prévisibles"", ""Choix idéal pour une récolte de pommes de terre en début de saison""]"
gid://shopify/Product/15466929258820,"[""Pommes de terre de semence certifiées, sélectionnées pour une croissance fiable"", ""Variété Charlotte à peau jaune lisse et chair jaune soutenu"", ""Pommes de terre de semence pour la plantation, idéales pour les salades et la cuisson à l’eau"", ""Tubercules uniformes à l’aspect attrayant"", ""Excellente tenue à la cuisson, conserve parfaitement sa forme"", ""Rendements stables dans des conditions de culture normales"", ""Adaptées à différents types de sols"", ""Pommes de terre à planter avec un développement équilibré"", ""Bon potentiel de conservation après la récolte"", ""Pommes de terre de semence à chair jaune appréciées pour leur goût et leur présentation"", ""Plants fiables pour jardins familiaux et potagers"", ""Excellent choix pour les pommes de terre à salade et les plats froids""]"
gid://shopify/Product/15466929291588,"[""Pommes de terre de semence certifiées, sélectionnées pour une croissance fiable"", ""Variété Charlotte à peau jaune lisse et chair jaune soutenu"", ""Pommes de terre de semence pour la plantation, idéales pour les salades et la cuisson à l’eau"", ""Tubercules uniformes à l’aspect attrayant"", ""Excellente tenue à la cuisson, conserve parfaitement sa forme"", ""Rendements stables dans des conditions de culture normales"", ""Adaptées à différents types de sols"", ""Pommes de terre à planter avec un développement équilibré"", ""Bon potentiel de conservation après la récolte"", ""Pommes de terre de semence à chair jaune appréciées pour leur goût et leur présentation"", ""Plants fiables pour jardins familiaux et potagers"", ""Excellent choix pour les pommes de terre à salade et les plats froids""]"
gid://shopify/Product/15466929783108,"[""Pommes de terre de semence certifiées, sélectionnées pour une croissance fiable"", ""Variété Charlotte à peau jaune lisse et chair jaune soutenu"", ""Pommes de terre de semence pour la plantation, idéales pour les salades et la cuisson à l’eau"", ""Tubercules uniformes à l’aspect attrayant"", ""Excellente tenue à la cuisson, conserve parfaitement sa forme"", ""Rendements stables dans des conditions de culture normales"", ""Adaptées à différents types de sols"", ""Pommes de terre à planter avec un développement équilibré"", ""Bon potentiel de conservation après la récolte"", ""Pommes de terre de semence à chair jaune appréciées pour leur goût et leur présentation"", ""Plants fiables pour jardins familiaux et potagers"", ""Excellent choix pour les pommes de terre à salade et les plats froids""]"
gid://shopify/Product/15466929848644,"[""Pommes de terre de semence certifiées, sélectionnées pour une croissance fiable"", ""Variété Charlotte à peau jaune lisse et chair jaune soutenu"", ""Pommes de terre de semence pour la plantation, idéales pour les salades et la cuisson à l’eau"", ""Tubercules uniformes à l’aspect attrayant"", ""Excellente tenue à la cuisson, conserve parfaitement sa forme"", ""Rendements stables dans des conditions de culture normales"", ""Adaptées à différents types de sols"", ""Pommes de terre à planter avec un développement équilibré"", ""Bon potentiel de conservation après la récolte"", ""Pommes de terre de semence à chair jaune appréciées pour leur goût et leur présentation"", ""Plants fiables pour jardins familiaux et potagers"", ""Excellent choix pour les pommes de terre à salade et les plats froids""]"
gid://shopify/Product/15466930372932,"[""Pommes de terre de semence certifiées, sélectionnées pour une croissance fiable"", ""Variété Charlotte à peau jaune lisse et chair jaune soutenu"", ""Pommes de terre de semence pour la plantation, idéales pour les salades et la cuisson à l’eau"", ""Tubercules uniformes à l’aspect attrayant"", ""Excellente tenue à la cuisson, conserve parfaitement sa forme"", ""Rendements stables dans des conditions de culture normales"", ""Adaptées à différents types de sols"", ""Pommes de terre à planter avec un développement équilibré"", ""Bon potentiel de conservation après la récolte"", ""Pommes de terre de semence à chair jaune appréciées pour leur goût et leur présentation"", ""Plants fiables pour jardins familiaux et potagers"", ""Excellent choix pour les pommes de terre à salade et les plats froids""]"
gid://shopify/Product/15466930405700,"[""Pommes de terre de semence certifiées, sélectionnées pour une croissance fiable"", ""Variété Charlotte à peau jaune lisse et chair jaune soutenu"", ""Pommes de terre de semence pour la plantation, idéales pour les salades et la cuisson à l’eau"", ""Tubercules uniformes à l’aspect attrayant"", ""Excellente tenue à la cuisson, conserve parfaitement sa forme"", ""Rendements stables dans des conditions de culture normales"", ""Adaptées à différents types de sols"", ""Pommes de terre à planter avec un développement équilibré"", ""Bon potentiel de conservation après la récolte"", ""Pommes de terre de semence à chair jaune appréciées pour leur goût et leur présentation"", ""Plants fiables pour jardins familiaux et potagers"", ""Excellent choix pour les pommes de terre à salade et les plats froids""]"
gid://shopify/Product/15466930602308,"[""Pommes de terre de semence certifiées, sélectionnées pour leur qualité de plantation"", ""Variété Roseval à peau rouge et veinures rouges subtiles dans la chair"", ""Pommes de terre de semence pour la plantation à saveur raffinée et crémeuse"", ""Tubercules à chair ferme conservant leur forme après cuisson"", ""Pommes de terre de semence rouges appréciées pour leur aspect visuel et leur goût"", ""Adaptées aux plats rôtis au four, salades de pommes de terre froides et plats de poisson"", ""Tubercules lisses avec yeux peu profonds pour une préparation facile"", ""Variété mi-précoce avec un bon potentiel de rendement"", ""Pommes de terre à planter à forte réputation culinaire"", ""Choix apprécié dans les cuisines professionnelles et les restaurants"", ""À consommer de préférence avec la peau pour préserver saveur et couleur"", ""Pommes de terre de semence rouges distinctives pour un usage gastronomique""]"
